Events: 417
Constraints: 672
Trip 26160463 Arrive at stop 72 on 06:27 [386.9,387.1] -- [383.0999, ] 
Trip 26160463 Arrive at stop 75 on 06:30 [389.9,390.1] -- [387.5999, ] 
Trip 26160405 Arrive at stop 82 on 06:04 [363.9,364.1] -- [ ,365.6] 
Trip 26160429 Arrive at stop 63 on 05:52 [351.9,352.1] -- [ ,359.6] 
Trip 26160405 Arrive at stop 75 on 05:59 [358.9,359.1] -- [358.5999, ] 
Trip 26160463 Arrive at stop 10100 on 06:46 [405.9,406.1] -- [ ,409.1] 
Trip 26160463 Arrive at stop 73 on 06:28 [387.9,388.1] -- [384.5999, ] 
Trip 26160463 Arrive at stop 80 on 06:37 [396.9,397.1] -- [396.0999, ] 
Trip 26160405 Arrive at stop 187 on 06:05 [364.9,365.1] -- [ ,367.1] 
Trip 26160463 Arrive at stop 79 on 06:35 [394.9,395.1] -- [393.5999, ] 
Trip 26160387 Arrive at stop 2168 on 06:07 [366.9,367.1] -- [360.0999, ] 
Trip 26160429 Arrive at stop 77 on 05:41 [340.9,341.1] -- [ ,341.4001] 
Trip 26160429 Arrive at stop 73 on 05:37 [336.9,337.1] -- [335.9, ] 
Trip 26160463 Arrive at stop 68 on 06:25 [384.9,385.1] -- [379.5999, ] 
Trip 26160405 Arrive at stop 10101 on 06:11 [370.9,371.1] -- [ ,377.6] 
Wait for Departure Origin [0.0,0.01] -- [ ,323.9001] 
Trip 26160405 Arrive at stop 110 on 05:50 [349.9,350.1] -- [343.5999, ] 
Trip 26160387 Arrive at stop 72 on 06:12 [371.9,372.1] -- [369.0999, ] 
Trip 26160463 Arrive at stop 59 on 06:42 [401.9,402.1] -- [ ,403.6] 
Trip 26160405 Arrive at stop 73 on 05:57 [356.9,357.1] -- [355.5999, ] 
Trip 26160429 Arrive at stop 84 on 05:46 [345.9,346.1] -- [ ,349.4001] 
Trip 26160405 Arrive at stop 59 on 06:08 [367.9,368.1] -- [ ,371.6] 
Trip 26160405 Arrive at stop 62 on 06:12 [371.9,372.1] -- [ ,380.1] 
Trip 26160387 Arrive at stop 77 on 06:17 [376.9,377.1] -- [376.4, ] 
Trip 26160429 Arrive at stop 59 on 05:48 [347.9,348.1] -- [ ,351.9001] 
Trip 26160463 Arrive at stop 84 on 06:40 [399.9,400.1] -- [ ,401.1] 
Trip 26160387 Arrive at stop 66 on 06:09 [368.9,369.1] -- [363.5999, ] 
Trip 26160387 Arrive at stop 67 on 06:09 [368.9,369.1] -- [364.0999, ] 
Wait for Departure Origin [0.0,0.01] -- [ ,372.6] 
Trip 26160463 Arrive at stop 2168 on 06:22 [381.9,382.1] -- [374.0999, ] 
Trip 26160387 Arrive at stop 10100 on 06:26 [385.9,386.1] -- [ ,393.1] 
Trip 26160405 Arrive at stop 83 on 06:06 [365.9,366.1] -- [ ,368.6] 
Trip 26160387 Arrive at stop 62 on 06:28 [387.9,388.1] -- [ ,397.1] 
Trip 26160387 Arrive at stop 64 on 06:29 [388.9,389.1] -- [ ,399.1] 
Trip 26160463 Arrive at stop 856 on 06:44 [403.9,404.1] -- [ ,406.6] 
Trip 26160387 Arrive at stop 83 on 06:22 [381.9,382.1] -- [ ,384.6] 
Trip 26160461 Arrive at stop 66 on 05:13 [312.9,313.1] -- [308.5999, ] 
Trip 26160461 Arrive at stop 63 on 05:32 [331.9,332.1] -- [ ,338.6] 
Trip 26160429 Arrive at stop 110 on 05:30 [329.9,330.1] -- [323.9, ] 
Trip 26160463 Arrive at stop 62 on 06:49 [408.9,409.1] -- [ ,413.1] 
Trip 26160429 Arrive at stop 10101 on 05:51 [350.9,351.1] -- [ ,356.9001] 
Trip 26160405 Arrive at stop 854 on 06:09 [368.9,369.1] -- [ ,373.1] 
Trip 26160387 Arrive at stop 68 on 06:10 [369.9,370.1] -- [365.5999, ] 
Trip 26160387 Arrive at stop 84 on 06:22 [381.9,382.1] -- [ ,385.1] 
Trip 26160405 Arrive at stop 69 on 05:54 [353.9,354.1] -- [351.0999, ] 
Trip 26160463 Arrive at stop 64 on 06:50 [409.9,410.1] -- [ ,415.1] 
Trip 26160463 Arrive at stop 74 on 06:29 [388.9,389.1] -- [386.0999, ] 
Trip 26160461 Arrive at stop 82 on 05:24 [323.9,324.1] -- [ ,325.6] 
Trip 26160405 Arrive at stop 74 on 05:58 [357.9,358.1] -- [357.0999, ] 
Trip 26160387 Arrive at stop 110 on 06:06 [365.9,366.1] -- [358.5999, ] 
Trip 26160405 Arrive at stop 856 on 06:09 [368.9,369.1] -- [ ,373.6] 
Trip 26160387 Arrive at stop 75 on 06:15 [374.9,375.1] -- [373.5999, ] 
Trip 26160463 Arrive at stop 2166 on 06:22 [381.9,382.1] -- [374.5999, ] 
Trip 26160463 Arrive at stop 69 on 06:25 [384.9,385.1] -- [380.0999, ] 
Trip 26160387 Arrive at stop 187 on 06:21 [380.9,381.1] -- [ ,383.1] 
Trip 26160461 Arrive at stop 59 on 05:28 [327.9,328.1] -- [ ,331.6] 
Trip 26160405 Arrive at stop 68 on 05:54 [353.9,354.1] -- [350.5999, ] 
Trip 26160405 Arrive at stop 80 on 06:04 [363.9,364.1] -- [ ,365.1] 
Trip 26160461 Arrive at stop 79 on 05:22 [321.9,322.1] -- [ ,322.6] 
Trip 26160461 Arrive at stop 69 on 05:14 [313.9,314.1] -- [311.0999, ] 
Trip 26160461 Arrive at stop 83 on 05:26 [325.9,326.1] -- [ ,328.6] 
Trip 26160461 Arrive at stop 72 on 05:16 [315.9,316.1] -- [314.0999, ] 
Trip 26160461 Arrive at stop 64 on 05:33 [332.9,333.1] -- [ ,340.1] 
Trip 26160405 Arrive at stop 2168 on 05:51 [350.9,351.1] -- [345.0999, ] 
Wait for Departure Origin [0.0,0.01] -- [ ,303.6] 
Trip 26160461 Arrive at stop 2168 on 05:11 [310.9,311.1] -- [305.0999, ] 
Trip 26160429 Arrive at stop 79 on 05:42 [341.9,342.1] -- [ ,342.9001] 
Trip 26160429 Arrive at stop 68 on 05:34 [333.9,334.1] -- [330.9, ] 
Trip 26160429 Arrive at stop 64 on 05:53 [352.9,353.1] -- [ ,361.1] 
Trip 26160405 Arrive at stop 64 on 06:13 [372.9,373.1] -- [ ,382.1] 
Trip 26160429 Arrive at stop 67 on 05:33 [332.9,333.1] -- [329.4, ] 
Trip 26160429 Arrive at stop 82 on 05:44 [343.9,344.1] -- [ ,345.9001] 
Trip 26160463 Arrive at stop 67 on 06:24 [383.9,384.1] -- [378.0999, ] 
Trip 26160461 Arrive at stop 84 on 05:26 [325.9,326.1] -- [ ,329.1] 
Trip 26160461 Arrive at stop 2166 on 05:11 [310.9,311.1] -- [305.5999, ] 
Trip 26160387 Arrive at stop 69 on 06:10 [369.9,370.1] -- [366.0999, ] 
Trip 26160463 Arrive at stop 63 on 06:49 [408.9,409.1] -- [ ,413.6] 
Trip 26160405 Arrive at stop 66 on 05:53 [352.9,353.1] -- [348.5999, ] 
Trip 26160461 Arrive at stop 10101 on 05:31 [330.9,331.1] -- [ ,336.6] 
Trip 26160463 Arrive at stop 2167 on 06:23 [382.9,383.1] -- [376.0999, ] 
Trip 26160429 Arrive at stop 72 on 05:36 [335.9,336.1] -- [334.4, ] 
Trip 26160463 Arrive at stop 10101 on 06:47 [406.9,407.1] -- [ ,410.6] 
Trip 26160461 Arrive at stop 856 on 05:29 [328.9,329.1] -- [ ,333.6] 
Wait for Departure Origin [0.0,0.01] -- [ ,343.6] 
Trip 26160429 Arrive at stop 66 on 05:33 [332.9,333.1] -- [328.9, ] 
Trip 26160429 Arrive at stop 80 on 05:44 [343.9,344.1] -- [ ,345.4001] 
Trip 26160463 Arrive at stop 66 on 06:24 [383.9,384.1] -- [377.5999, ] 
Trip 26160405 Arrive at stop 2166 on 05:51 [350.9,351.1] -- [345.5999, ] 
Trip 26160429 Arrive at stop 83 on 05:46 [345.9,346.1] -- [ ,348.9001] 
Wait for Departure Origin [0.0,0.01] -- [ ,358.6] 
Trip 26160387 Arrive at stop 2166 on 06:07 [366.9,367.1] -- [360.5999, ] 
Trip 26160461 Arrive at stop 854 on 05:29 [328.9,329.1] -- [ ,333.1] 
Trip 26160461 Arrive at stop 2167 on 05:12 [311.9,312.1] -- [307.0999, ] 
Trip 26160461 Arrive at stop 110 on 05:10 [309.9,310.1] -- [303.5999, ] 
Trip 26160461 Arrive at stop 71 on 05:15 [314.9,315.1] -- [312.5999, ] 
Trip 26160405 Arrive at stop 79 on 06:02 [361.9,362.1] -- [ ,362.6] 
Trip 26160405 Arrive at stop 2167 on 05:52 [351.9,352.1] -- [347.0999, ] 
Trip 26160461 Arrive at stop 67 on 05:13 [312.9,313.1] -- [309.0999, ] 
Trip 26160405 Arrive at stop 71 on 05:55 [354.9,355.1] -- [352.5999, ] 
Trip 26160429 Arrive at stop 2167 on 05:32 [331.9,332.1] -- [327.4, ] 
Trip 26160429 Arrive at stop 187 on 05:45 [344.9,345.1] -- [ ,347.4001] 
Trip 26160405 Arrive at stop 67 on 05:53 [352.9,353.1] -- [349.0999, ] 
Trip 26160429 Arrive at stop 2166 on 05:31 [330.9,331.1] -- [325.9, ] 
 COMPLETE!

Candidates: 382
Conflicts: 381
Runtime: 17010
